,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
300,42,entrepreneur,married,tertiary,no,654,yes,no,cellular,14,jul,178,4,-1,0,unknown,no
301,49,blue-collar,married,primary,no,105,yes,no,unknown,13,may,107,3,-1,0,unknown,no
302,54,blue-collar,married,secondary,no,757,yes,no,cellular,24,jul,181,1,-1,0,unknown,no
303,44,admin.,married,secondary,no,266,yes,no,cellular,12,may,95,1,366,1,failure,no
304,35,technician,married,secondary,no,0,no,no,cellular,3,aug,56,2,-1,0,unknown,no
305,33,admin.,married,secondary,no,-519,yes,no,unknown,8,may,21,12,-1,0,unknown,no
306,33,management,married,tertiary,no,990,yes,no,cellular,12,may,526,2,-1,0,unknown,no
307,43,technician,married,tertiary,no,110,no,no,cellular,7,aug,144,2,-1,0,unknown,no
308,50,blue-collar,married,primary,no,195,no,no,cellular,20,nov,87,1,-1,0,unknown,no
309,33,services,married,secondary,no,-65,yes,no,cellular,23,jul,208,2,-1,0,unknown,no
310,36,blue-collar,single,secondary,no,943,yes,no,unknown,7,may,37,1,-1,0,unknown,no
311,32,admin.,married,secondary,no,124,yes,no,unknown,23,jun,135,4,-1,0,unknown,no
312,45,technician,married,secondary,no,2064,yes,no,cellular,19,nov,226,3,-1,0,unknown,no
313,30,blue-collar,single,primary,no,1743,yes,yes,unknown,20,jun,654,2,-1,0,unknown,no
314,31,blue-collar,single,secondary,no,88,yes,no,unknown,16,jun,112,1,-1,0,unknown,no
315,54,blue-collar,married,secondary,no,-171,no,yes,cellular,20,jul,175,1,-1,0,unknown,no
316,37,technician,married,secondary,no,-19,yes,yes,unknown,15,may,635,1,-1,0,unknown,no
317,53,blue-collar,married,primary,no,1000,no,no,unknown,6,jun,199,2,-1,0,unknown,no
318,47,admin.,married,secondary,no,50,no,no,cellular,14,may,977,1,-1,0,unknown,no
319,46,management,married,tertiary,no,170,no,yes,cellular,4,jul,129,4,-1,0,unknown,no
320,46,admin.,married,secondary,no,410,no,no,unknown,23,may,114,2,-1,0,unknown,no
321,51,blue-collar,married,secondary,no,143,yes,no,unknown,9,may,48,2,359,1,failure,no
322,35,blue-collar,married,primary,no,1052,yes,no,cellular,31,feb,46,2,-1,0,unknown,no
323,42,unemployed,married,secondary,no,-144,no,yes,cellular,5,jul,82,2,-1,0,unknown,no
324,43,technician,married,secondary,no,302,yes,yes,cellular,29,jan,159,1,150,1,failure,no
325,34,management,married,tertiary,no,360,yes,no,cellular,4,may,145,1,123,4,failure,no
326,39,admin.,married,secondary,no,709,no,no,cellular,25,may,541,1,126,1,success,yes
327,50,services,married,secondary,no,467,yes,no,cellular,25,jul,64,7,-1,0,unknown,no
328,36,technician,single,secondary,no,51,yes,yes,unknown,13,may,135,1,-1,0,unknown,no
329,33,technician,single,secondary,no,941,yes,no,cellular,4,may,203,1,245,1,failure,no
330,49,retired,married,secondary,no,132,no,yes,cellular,29,jul,62,1,-1,0,unknown,no
331,57,services,married,secondary,no,2077,yes,no,unknown,16,may,135,8,-1,0,unknown,no
332,58,retired,married,primary,no,1170,no,no,cellular,14,jul,145,1,-1,0,unknown,no
333,36,management,married,tertiary,no,43,no,yes,cellular,12,jul,161,4,-1,0,unknown,no
334,33,technician,married,secondary,no,518,no,no,unknown,2,jun,258,1,-1,0,unknown,yes
335,38,blue-collar,married,primary,no,929,yes,yes,cellular,20,apr,259,3,-1,0,unknown,no
336,75,management,married,tertiary,no,2274,no,no,cellular,30,apr,93,2,-1,0,unknown,no
337,38,admin.,married,secondary,no,555,no,no,cellular,13,feb,59,2,-1,0,unknown,yes
338,32,management,married,tertiary,no,-241,yes,no,unknown,5,jul,696,1,-1,0,unknown,no
339,34,admin.,single,secondary,no,5,yes,no,cellular,6,may,13,6,356,1,failure,no
340,31,blue-collar,married,secondary,no,-187,yes,no,cellular,30,jul,229,1,-1,0,unknown,no
341,31,management,married,tertiary,no,-272,yes,no,cellular,8,may,241,1,-1,0,unknown,no
342,50,blue-collar,married,primary,no,3058,yes,no,cellular,18,may,119,3,-1,0,unknown,no
343,42,technician,married,secondary,no,3484,yes,yes,cellular,17,nov,703,1,-1,0,unknown,no
344,45,technician,married,secondary,no,929,no,no,cellular,16,nov,283,1,-1,0,unknown,no
345,37,services,married,secondary,no,154,yes,no,cellular,28,jul,85,3,-1,0,unknown,no
346,35,services,married,secondary,no,-130,yes,yes,cellular,16,apr,219,1,359,1,failure,no
347,42,blue-collar,married,secondary,no,529,yes,yes,cellular,8,may,9,8,352,1,failure,no
348,47,management,married,tertiary,no,562,no,no,cellular,30,aug,160,3,-1,0,unknown,no
349,47,management,married,tertiary,no,179,yes,no,cellular,20,nov,15,7,-1,0,unknown,no
350,29,services,married,secondary,no,496,yes,no,cellular,9,jul,221,3,-1,0,unknown,no
351,28,self-employed,married,secondary,no,499,yes,no,unknown,28,jun,41,1,-1,0,unknown,no
352,35,blue-collar,single,secondary,no,-19,yes,no,unknown,15,may,176,3,-1,0,unknown,no
353,51,blue-collar,married,secondary,no,166,no,no,cellular,12,jul,101,1,-1,0,unknown,no
354,35,management,single,tertiary,no,576,no,no,cellular,14,jul,1378,1,-1,0,unknown,no
355,33,management,married,tertiary,no,424,yes,yes,cellular,8,nov,44,1,-1,0,unknown,no
356,36,admin.,single,tertiary,no,12,no,no,cellular,17,aug,98,2,-1,0,unknown,no
357,49,blue-collar,married,secondary,no,335,yes,no,unknown,7,jun,132,2,-1,0,unknown,no
358,49,technician,married,secondary,no,648,yes,no,cellular,5,may,133,2,-1,0,unknown,no
359,50,management,married,tertiary,no,428,no,no,cellular,28,jan,131,1,81,1,success,no
360,34,management,married,tertiary,no,2526,no,no,cellular,9,sep,1255,1,99,1,success,yes
361,46,management,married,tertiary,no,316,no,no,unknown,15,may,114,2,-1,0,unknown,no
362,30,management,married,tertiary,no,140,no,no,cellular,14,aug,350,4,-1,0,unknown,no
363,27,management,single,secondary,no,843,no,no,cellular,25,jul,87,1,-1,0,unknown,no
364,26,unemployed,married,secondary,no,22,no,no,cellular,7,apr,330,1,-1,0,unknown,no
365,29,management,single,tertiary,no,565,no,no,cellular,13,may,315,7,97,4,success,yes
366,36,self-employed,married,tertiary,no,314,yes,no,cellular,20,aug,573,2,-1,0,unknown,no
367,33,services,married,tertiary,no,266,no,no,cellular,3,jul,98,1,-1,0,unknown,no
368,30,management,married,secondary,no,334,yes,no,cellular,19,nov,9,6,-1,0,unknown,no
369,28,admin.,single,secondary,no,-277,yes,yes,cellular,8,jul,160,1,-1,0,unknown,no
370,35,management,married,tertiary,no,73,no,no,cellular,17,nov,14,7,-1,0,unknown,no
371,36,self-employed,married,tertiary,no,-542,yes,no,unknown,15,may,1726,3,-1,0,unknown,yes
372,34,technician,married,secondary,no,220,yes,no,unknown,23,may,411,1,-1,0,unknown,no
373,31,technician,single,secondary,no,84,no,no,cellular,5,aug,69,2,-1,0,unknown,no
374,35,services,married,secondary,no,508,no,no,cellular,22,aug,325,2,-1,0,unknown,yes
375,36,technician,single,tertiary,no,1641,no,no,cellular,12,mar,154,1,97,6,success,yes
376,32,unemployed,married,secondary,no,550,yes,no,cellular,5,feb,1255,1,-1,0,unknown,no
377,32,blue-collar,married,primary,no,309,no,no,cellular,20,jul,285,3,-1,0,unknown,no
378,31,entrepreneur,married,tertiary,no,-49,yes,no,unknown,20,may,60,3,-1,0,unknown,no
379,42,blue-collar,married,secondary,no,674,yes,no,cellular,5,feb,175,1,-1,0,unknown,no
380,59,blue-collar,married,primary,no,372,yes,no,unknown,27,jun,112,6,-1,0,unknown,no
381,39,technician,married,secondary,no,2677,no,no,unknown,19,may,189,1,-1,0,unknown,no
382,25,services,single,secondary,no,245,yes,no,unknown,6,may,103,3,-1,0,unknown,no
383,43,blue-collar,married,primary,no,-44,no,no,cellular,14,apr,74,1,-1,0,unknown,no
384,59,retired,married,tertiary,no,874,no,yes,cellular,3,jan,45,2,-1,0,unknown,no
385,31,blue-collar,married,secondary,no,19,yes,yes,unknown,14,jun,169,2,-1,0,unknown,no
386,36,management,married,tertiary,no,955,yes,no,cellular,27,may,185,1,97,4,failure,no
387,32,admin.,married,secondary,no,999,yes,no,cellular,17,apr,282,1,356,1,failure,no
388,35,technician,married,secondary,no,617,yes,no,cellular,25,jul,66,3,-1,0,unknown,no
389,28,admin.,single,secondary,no,-16,yes,no,unknown,8,may,95,2,-1,0,unknown,no
390,65,admin.,married,secondary,no,683,no,no,telephone,28,apr,98,2,-1,0,unknown,no
391,37,admin.,married,secondary,no,2155,yes,no,cellular,16,apr,138,1,143,1,failure,no
392,36,management,married,tertiary,no,-1,yes,no,cellular,20,nov,57,2,159,6,failure,no
393,24,admin.,married,secondary,no,1174,no,no,cellular,3,may,345,2,-1,0,unknown,no
394,32,management,married,tertiary,no,399,yes,no,cellular,9,jan,219,1,95,6,failure,no
395,31,management,married,tertiary,no,56,yes,yes,cellular,6,aug,67,4,-1,0,unknown,no
396,40,management,married,tertiary,no,738,yes,no,cellular,8,feb,85,1,-1,0,unknown,no
397,40,technician,single,secondary,no,2555,yes,no,cellular,13,may,1239,2,-1,0,unknown,no
398,27,technician,single,secondary,no,-111,no,yes,cellular,7,jul,69,6,-1,0,unknown,no
399,40,technician,married,tertiary,no,-365,no,no,cellular,18,jul,80,1,-1,0,unknown,no
400,33,blue-collar,married,secondary,no,76,yes,no,cellular,16,may,12,7,358,1,failure,no
401,39,management,single,tertiary,no,349,yes,yes,cellular,6,may,68,2,-1,0,unknown,no
402,57,admin.,married,secondary,no,959,no,no,cellular,25,jan,8,1,-1,0,unknown,no
403,52,technician,married,secondary,no,877,yes,no,cellular,19,may,44,3,-1,0,unknown,no
404,55,services,married,secondary,no,1683,yes,no,cellular,18,may,86,1,355,1,failure,no
405,34,self-employed,married,tertiary,no,73,yes,no,cellular,15,jul,165,1,-1,0,unknown,no
406,35,entrepreneur,married,tertiary,no,-51,yes,no,cellular,6,jul,57,1,-1,0,unknown,no
407,40,services,married,secondary,no,455,yes,no,cellular,16,jul,65,2,-1,0,unknown,no
408,56,management,married,tertiary,no,5104,yes,no,telephone,15,jul,18,2,-1,0,unknown,no
409,39,admin.,married,secondary,no,655,yes,no,unknown,15,may,159,1,-1,0,unknown,no
410,53,management,married,tertiary,no,357,yes,no,unknown,7,may,85,1,-1,0,unknown,no
411,29,technician,single,secondary,no,329,yes,no,unknown,10,may,203,2,-1,0,unknown,no
412,53,unemployed,married,primary,no,343,no,no,cellular,28,jul,47,1,-1,0,unknown,no
413,53,unemployed,married,tertiary,no,322,no,no,cellular,5,feb,164,5,-1,0,unknown,no
414,58,blue-collar,married,primary,no,362,no,no,cellular,28,aug,447,4,-1,0,unknown,no
415,39,management,married,tertiary,no,3404,yes,no,unknown,17,may,513,1,-1,0,unknown,no
416,33,management,married,tertiary,no,3568,yes,no,cellular,16,apr,541,1,126,4,failure,no
417,31,admin.,single,tertiary,no,66,no,no,unknown,23,jul,70,1,-1,0,unknown,no
418,52,management,married,tertiary,no,476,no,no,unknown,9,may,159,2,-1,0,unknown,no
419,33,management,married,tertiary,no,546,no,no,cellular,25,may,217,1,-1,0,unknown,no
420,41,admin.,married,secondary,no,-103,yes,yes,cellular,3,jul,22,7,-1,0,unknown,no
421,29,admin.,married,secondary,no,48,yes,no,cellular,14,may,420,4,-1,0,unknown,no
422,30,technician,married,secondary,no,-78,yes,yes,cellular,20,aug,303,3,-1,0,unknown,no
423,46,blue-collar,married,primary,no,343,no,no,unknown,5,jun,699,2,-1,0,unknown,no
424,29,services,married,secondary,no,14,yes,no,unknown,12,may,554,3,-1,0,unknown,no
425,29,services,married,secondary,no,380,no,no,cellular,27,feb,83,1,-1,0,unknown,no
426,34,services,single,secondary,no,1205,no,no,unknown,16,may,664,2,-1,0,unknown,no
427,38,management,married,tertiary,no,2002,yes,yes,unknown,20,may,68,1,-1,0,unknown,no
428,51,blue-collar,married,primary,no,305,no,no,cellular,4,jul,328,1,-1,0,unknown,no
429,37,unemployed,married,secondary,no,3814,no,yes,cellular,14,apr,204,2,-1,0,unknown,no
430,39,blue-collar,married,secondary,no,503,no,no,unknown,9,jun,306,2,-1,0,unknown,no
431,54,admin.,married,secondary,no,100,no,no,cellular,14,apr,73,1,-1,0,unknown,no
432,37,management,married,tertiary,no,-56,no,no,unknown,16,may,185,1,-1,0,unknown,no
433,31,unemployed,single,tertiary,no,359,no,no,unknown,4,jun,101,2,-1,0,unknown,no
434,29,management,married,tertiary,no,1218,yes,no,cellular,12,may,48,4,-1,0,unknown,no
435,41,services,married,secondary,no,84,no,no,unknown,15,may,18,6,-1,0,unknown,no
436,20,blue-collar,single,secondary,no,408,yes,no,unknown,7,may,13,11,-1,0,unknown,no
437,36,technician,married,secondary,no,63,no,no,cellular,25,aug,72,2,-1,0,unknown,no
438,25,management,single,tertiary,no,4363,yes,no,unknown,12,may,460,1,-1,0,unknown,no
439,51,management,married,tertiary,no,691,no,yes,unknown,14,may,22,8,-1,0,unknown,no
440,40,technician,married,secondary,no,-230,yes,no,cellular,30,apr,266,1,-1,0,unknown,no
441,31,services,married,secondary,no,461,yes,no,cellular,12,may,227,1,200,1,failure,no
442,47,blue-collar,married,secondary,no,-143,yes,no,cellular,5,may,8,7,351,1,failure,no
443,49,blue-collar,married,primary,no,38,yes,no,cellular,16,apr,795,2,322,5,failure,no
444,59,blue-collar,married,primary,no,-175,yes,no,cellular,9,may,56,1,358,1,failure,no
445,27,technician,married,secondary,no,1758,yes,no,cellular,17,nov,192,1,129,1,failure,no
446,46,management,married,tertiary,no,794,yes,yes,cellular,8,may,63,1,137,1,failure,no
447,35,services,married,secondary,no,1260,no,no,unknown,17,jun,65,2,-1,0,unknown,no
448,32,management,single,tertiary,no,-66,yes,no,cellular,5,may,528,3,-1,0,unknown,no
449,31,management,single,tertiary,no,791,yes,no,cellular,8,jul,224,1,-1,0,unknown,no
450,27,blue-collar,single,secondary,no,731,yes,no,cellular,5,feb,70,1,-1,0,unknown,no
451,39,technician,single,secondary,no,19,no,no,cellular,3,may,294,1,193,1,success,no
452,52,management,married,tertiary,no,75,yes,no,cellular,18,may,31,8,192,1,failure,no
453,48,management,married,tertiary,no,1600,yes,no,cellular,16,nov,246,3,-1,0,unknown,no
454,34,services,married,secondary,no,-207,yes,no,cellular,14,aug,241,2,-1,0,unknown,no
455,48,blue-collar,married,secondary,no,22,yes,no,unknown,26,may,1104,1,-1,0,unknown,no
456,31,technician,single,secondary,no,732,yes,no,unknown,5,may,287,3,-1,0,unknown,no
457,25,technician,single,secondary,no,-332,yes,yes,cellular,4,jul,20,18,-1,0,unknown,no
458,48,self-employed,married,secondary,no,198,yes,no,unknown,6,jun,61,2,-1,0,unknown,no
459,31,technician,single,secondary,no,143,yes,no,unknown,18,may,201,2,-1,0,unknown,no
460,36,admin.,married,secondary,no,617,yes,no,cellular,5,may,5,2,-1,0,unknown,no
461,29,services,single,secondary,no,-403,no,no,unknown,6,jun,185,2,-1,0,unknown,no
462,41,self-employed,single,tertiary,no,-1,no,no,cellular,5,aug,133,4,-1,0,unknown,no
463,41,admin.,married,secondary,no,1068,yes,no,cellular,26,may,347,1,282,1,failure,no
464,19,entrepreneur,married,tertiary,no,264,yes,no,cellular,8,jul,10,7,-1,0,unknown,no
465,34,blue-collar,married,secondary,no,624,yes,no,unknown,18,may,235,2,-1,0,unknown,no
466,43,management,married,tertiary,no,-163,yes,no,unknown,2,may,70,1,-1,0,unknown,no
467,40,self-employed,married,tertiary,no,1526,yes,yes,unknown,18,jun,1583,2,-1,0,unknown,yes
468,46,management,married,tertiary,no,279,yes,no,cellular,7,may,217,1,424,1,failure,yes
469,27,self-employed,married,secondary,no,293,no,no,cellular,7,jan,372,2,-1,0,unknown,yes
470,44,blue-collar,married,primary,no,689,no,no,cellular,16,jul,142,3,-1,0,unknown,no
471,41,services,single,primary,no,2277,no,no,unknown,20,jun,335,2,-1,0,unknown,no
472,41,blue-collar,married,primary,no,-299,no,no,cellular,23,jul,316,4,-1,0,unknown,no
473,38,technician,married,secondary,no,119,yes,no,unknown,7,may,219,3,-1,0,unknown,no
474,44,admin.,married,secondary,no,464,yes,no,unknown,7,jun,73,2,-1,0,unknown,no
475,73,management,married,tertiary,no,2058,no,no,cellular,23,mar,113,2,-1,0,unknown,no
476,37,management,single,tertiary,no,3299,yes,no,cellular,28,may,666,1,-1,0,unknown,yes
477,33,admin.,married,secondary,no,715,yes,no,unknown,13,may,93,2,-1,0,unknown,no
478,42,technician,married,secondary,no,58,no,no,cellular,10,jul,10,15,-1,0,unknown,no
479,49,management,married,tertiary,no,3803,no,yes,cellular,20,aug,15,2,-1,0,unknown,no
480,34,blue-collar,single,secondary,no,82,yes,no,cellular,13,may,33,1,360,1,failure,no
481,26,student,single,secondary,no,-75,yes,no,cellular,20,apr,48,1,352,1,failure,no
482,55,admin.,married,secondary,no,424,yes,no,cellular,20,jul,6,10,-1,0,unknown,no
483,67,housemaid,married,secondary,no,-352,no,no,unknown,12,may,231,1,-1,0,unknown,no
484,32,admin.,married,secondary,no,414,yes,yes,unknown,7,may,111,3,-1,0,unknown,no
485,33,blue-collar,married,primary,no,353,yes,no,unknown,4,jun,67,4,-1,0,unknown,no
486,52,blue-collar,married,secondary,no,183,yes,no,unknown,15,may,210,2,0,0,unknown,no
487,29,admin.,single,secondary,no,790,yes,no,cellular,15,apr,121,1,357,1,failure,no
488,39,blue-collar,married,primary,no,778,no,yes,cellular,8,jul,216,1,-1,0,unknown,no
489,36,admin.,single,secondary,no,728,yes,no,unknown,8,jun,67,4,-1,0,unknown,no
490,34,technician,single,secondary,no,496,yes,no,unknown,26,may,77,1,-1,0,unknown,no
491,39,blue-collar,married,secondary,no,180,yes,no,cellular,4,may,120,1,272,4,failure,no
492,35,entrepreneur,married,secondary,no,212,yes,no,unknown,17,may,16,21,-1,0,unknown,no
493,35,management,single,tertiary,no,58,no,no,cellular,21,aug,776,4,-1,0,unknown,no
494,34,admin.,married,secondary,no,3545,yes,no,cellular,20,aug,544,4,-1,0,unknown,no
495,29,management,married,tertiary,no,121,yes,yes,unknown,15,may,76,2,-1,0,unknown,no
496,47,management,married,tertiary,no,1023,yes,no,cellular,9,jan,372,1,-1,0,unknown,no
497,49,blue-collar,married,primary,no,451,no,no,telephone,2,may,7,7,-1,0,unknown,no
498,35,management,married,tertiary,no,12,no,no,cellular,18,may,21,8,-1,0,unknown,no
499,39,management,married,tertiary,no,80,no,no,cellular,25,jul,160,2,-1,0,unknown,no
500,29,management,single,secondary,no,1434,yes,no,cellular,23,feb,87,1,-1,0,unknown,no
501,38,admin.,married,secondary,no,1284,yes,no,cellular,20,nov,292,1,-1,0,unknown,no
502,30,management,single,tertiary,no,730,no,no,cellular,7,jul,13,3,-1,0,unknown,no
503,43,blue-collar,married,primary,no,2,yes,no,cellular,26,mar,99,2,-1,0,unknown,no
504,44,management,married,tertiary,no,3376,no,no,cellular,7,sep,137,1,96,4,failure,no
505,34,management,married,tertiary,no,541,yes,yes,cellular,11,may,47,3,-1,0,unknown,no
506,29,management,single,tertiary,no,480,no,no,cellular,6,feb,8,7,-1,0,unknown,no
507,33,blue-collar,married,secondary,no,991,yes,no,cellular,20,nov,26,8,190,1,failure,no
508,47,technician,married,secondary,no,586,no,no,cellular,8,jul,58,2,-1,0,unknown,no
509,28,management,single,tertiary,no,829,no,no,cellular,20,apr,81,1,-1,0,unknown,no
510,39,technician,single,secondary,no,193,yes,no,cellular,12,feb,147,1,185,1,failure,no
511,53,technician,married,secondary,no,504,yes,no,cellular,24,feb,60,3,-1,0,unknown,no
512,33,admin.,married,secondary,no,777,yes,no,cellular,23,apr,74,1,-1,0,unknown,no
513,34,technician,married,secondary,no,633,yes,no,cellular,17,may,292,1,-1,0,unknown,yes
514,33,blue-collar,married,primary,no,172,no,no,unknown,16,jun,94,2,-1,0,unknown,no
515,36,blue-collar,married,secondary,no,247,yes,yes,cellular,28,may,83,1,-1,0,unknown,no
516,36,management,married,tertiary,no,10,yes,no,cellular,8,may,285,1,96,1,success,no
517,49,management,married,tertiary,no,545,no,no,cellular,20,nov,104,2,-1,0,unknown,no
518,34,technician,single,secondary,no,335,yes,no,cellular,7,may,269,1,95,5,success,yes
519,34,management,single,tertiary,no,428,no,no,cellular,30,apr,92,1,159,1,success,no
520,45,services,married,secondary,no,193,yes,no,unknown,23,may,64,2,-1,0,unknown,no
521,38,management,single,tertiary,no,75,no,yes,unknown,6,may,110,2,-1,0,unknown,no
522,42,services,married,secondary,no,453,yes,no,cellular,26,jul,55,1,-1,0,unknown,no
523,46,services,married,secondary,no,208,yes,no,cellular,30,may,60,2,361,1,failure,no
